14:14:36 [ INFO] Opening target process: csgo.exe
14:14:36 [ INFO] Found netvar: m_bIsDefusing => 0x997C
14:14:36 [ INFO] Found netvar: m_bIsScoped => 0x9974
14:14:36 [ INFO] Found netvar: m_bSpotted => 0x93D
14:14:36 [ INFO] Found netvar: m_bSpottedByMask => 0x980
14:14:36 [ INFO] Found netvar: m_dwBoneMatrix => 0x268C
14:14:36 [ INFO] Found netvar: m_fAccuracyPenalty => 0x3340
14:14:36 [ INFO] Found netvar: m_fFlags => 0x104
14:14:36 [ INFO] Found netvar: m_hViewModel => 0x3308
14:14:36 [ INFO] Found netvar: m_flFallbackWear => 0x31E0
14:14:36 [ INFO] Found netvar: m_flFlashDuration => 0x10470
14:14:36 [ INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
14:14:36 [ INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
14:14:36 [ INFO] Found netvar: m_hActiveWeapon => 0x2F08
14:14:36 [ INFO] Found netvar: m_hMyWeapons => 0x2F08
14:14:36 [ INFO] Found netvar: m_hObserverTarget => 0x339C
14:14:36 [ INFO] Found netvar: m_hOwner => 0x29DC
14:14:36 [ INFO] Found netvar: m_hOwnerEntity => 0x14C
14:14:36 [ INFO] Found netvar: m_iAccountID => 0x2FD8
14:14:36 [ INFO] Found netvar: m_iClip1 => 0x3274
14:14:36 [ INFO] Found netvar: m_zoomLevel => 0x33E0
14:14:36 [ INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
14:14:36 [ INFO] Found netvar: m_iCompetitiveWins => 0x1B88
14:14:36 [ INFO] Found netvar: m_iCrosshairId => 0x117DC
14:14:36 [ INFO] Found netvar: m_iEntityQuality => 0x2FBC
14:14:36 [ INFO] Found netvar: m_iFOVStart => 0x31F8
14:14:36 [ INFO] Found netvar: m_iGlowIndex => 0x10470
14:14:36 [ INFO] Found netvar: m_iHealth => 0x100
14:14:36 [ INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
14:14:36 [ INFO] Found netvar: m_iItemIDHigh => 0x2FD0
14:14:36 [ INFO] Found netvar: m_iObserverMode => 0x3388
14:14:36 [ INFO] Found netvar: m_iShotsFired => 0x103E0
14:14:36 [ INFO] Found netvar: m_iState => 0x3268
14:14:36 [ INFO] Found netvar: m_iTeamNum => 0xF4
14:14:36 [ INFO] Found netvar: m_lifeState => 0x25F
14:14:36 [ INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
14:14:36 [ INFO] Found netvar: m_nFallbackSeed => 0x31DC
14:14:36 [ INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
14:14:36 [ INFO] Found netvar: m_iDefaultFOV => 0x333C
14:14:36 [ INFO] Found netvar: m_iFOV => 0x31F4
14:14:36 [ INFO] Found netvar: m_nForceBone => 0x268C
14:14:36 [ INFO] Found netvar: m_nTickBase => 0x3440
14:14:36 [ INFO] Found netvar: m_rgflCoordinateFrame => 0x474
14:14:36 [ INFO] Found netvar: m_szCustomName => 0x304C
14:14:36 [ INFO] Found netvar: m_szLastPlaceName => 0x35C4
14:14:36 [ INFO] Found netvar: m_vecOrigin => 0x138
14:14:36 [ INFO] Found netvar: m_vecVelocity => 0x114
14:14:36 [ INFO] Found netvar: m_vecViewOffset => 0x108
14:14:36 [ INFO] Found netvar: m_viewPunchAngle => 0x3030
14:14:36 [ INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
14:14:36 [ INFO] Found netvar: m_clrRender => 0x70
14:14:36 [ INFO] Found netvar: m_bBombTicking => 0x2990
14:14:36 [ INFO] Found netvar: m_bBombDefused => 0x29C0
14:14:36 [ INFO] Found netvar: m_flC4Blow => 0x29A0
14:14:36 [ INFO] Found netvar: m_hBombDefuser => 0x29C4
14:14:36 [ INFO] Found netvar: m_flTimerLength => 0x29A4
14:14:36 [ INFO] Found netvar: m_flDefuseLength => 0x29B8
14:14:36 [ INFO] Found netvar: m_flDefuseCountDown => 0x29BC
14:14:36 [ INFO] Found netvar: m_nBombSite => 0x2994
14:14:36 [ INFO] Found netvar: cs_gamerules_data => 0x0
14:14:36 [ INFO] Found netvar: m_SurvivalRules => 0xD00
14:14:36 [ INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
14:14:36 [ INFO] Found netvar: m_bIsValveDS => 0x7C
14:14:36 [ INFO] Found netvar: m_bFreezePeriod => 0x20
14:14:36 [ INFO] Found netvar: m_bBombPlanted => 0x9A5
14:14:36 [ INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
14:14:36 [ INFO] Found netvar: m_flSimulationTime => 0x268
14:14:36 [ INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
14:14:36 [ INFO] Found netvar: m_angEyeAnglesX => 0x117D0
14:14:36 [ INFO] Found netvar: m_angEyeAnglesY => 0x117D4
14:14:36 [ INFO] Found netvar: m_flNextAttack => 0x2D80
14:14:36 [ INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
14:14:36 [ INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
14:14:36 [ INFO] Found netvar: m_bStartedArming => 0x3400
14:14:36 [ INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
14:14:36 [ INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
14:14:36 [ INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
14:14:36 [ INFO] Found netvar: m_flCustomBloomScale => 0x9E4
14:14:36 [ INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
14:14:36 [ INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
14:14:36 [ INFO] Found netvar: m_nViewModelIndex => 0x29D0
14:14:36 [ INFO] Found netvar: m_nModelIndex => 0x258
14:14:36 [ INFO] Finished netvar scanning: 94/94 items successful
16:05:04 [ INFO] Opening target process: csgo.exe
16:05:04 [ INFO] Starting signature scanning: 58 items
16:05:04 [ INFO] Found signature: dwClientState => 0x59F19C
16:05:04 [ INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
16:05:04 [ INFO] Found signature: dwClientState_IsHLTV => 0x4D48
16:05:04 [ INFO] Found signature: dwClientState_Map => 0x28C
16:05:04 [ INFO] Found signature: dwClientState_MapDirectory => 0x188
16:05:04 [ INFO] Found signature: dwClientState_MaxPlayer => 0x388
16:05:04 [ INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
16:05:04 [ INFO] Found signature: dwClientState_State => 0x108
16:05:04 [ INFO] Found signature: dwClientState_ViewAngles => 0x4D90
16:05:04 [ INFO] Found signature: clientstate_delta_ticks => 0x174
16:05:04 [ INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
16:05:04 [ INFO] Found signature: clientstate_choked_commands => 0x4D30
16:05:04 [ INFO] Found signature: clientstate_net_channel => 0x9C
16:05:04 [ INFO] Found signature: dwEntityList => 0x4DFFEF4
16:05:04 [ INFO] Found signature: dwForceAttack => 0x322DCFC
16:05:04 [ INFO] Found signature: dwForceAttack2 => 0x322DD08
16:05:04 [ INFO] Found signature: dwForceBackward => 0x322DD38
16:05:04 [ INFO] Found signature: dwForceForward => 0x322DD2C
16:05:04 [ INFO] Found signature: dwForceJump => 0x52BBC7C
16:05:04 [ INFO] Found signature: dwForceLeft => 0x322DD44
16:05:04 [ INFO] Found signature: dwForceRight => 0x322DD50
16:05:04 [ INFO] Found signature: dwGameDir => 0x63AD80
16:05:04 [ INFO] Found signature: dwGameRulesProxy => 0x532F4AC
16:05:04 [ INFO] Found signature: dwGetAllClasses => 0xE0BFDC
16:05:04 [ INFO] Found signature: dwGlobalVars => 0x59EE60
16:05:04 [ INFO] Found signature: dwGlowObjectManager => 0x535A9C8
16:05:04 [ INFO] Found signature: dwInput => 0x525D4C8
16:05:04 [ INFO] Found signature: dwInterfaceLinkList => 0x99BC84
16:05:04 [ INFO] Found signature: dwLocalPlayer => 0xDEA964
16:05:04 [ INFO] Found signature: dwMouseEnable => 0x5239128
16:05:04 [ INFO] Found signature: dwMouseEnablePtr => 0x52390F8
16:05:04 [ INFO] Found signature: dwPlayerResource => 0x322C0A0
16:05:04 [ INFO] Found signature: dwRadarBase => 0x52369CC
16:05:04 [ INFO] Found signature: dwSensitivity => 0xDEEB80
16:05:04 [ INFO] Found signature: dwSensitivityPtr => 0xDEEB80
16:05:04 [ INFO] Found signature: dwSetClanTag => 0x8DA80
16:05:04 [ INFO] Found signature: dwViewMatrix => 0x4DF0D24
16:05:04 [ INFO] Found signature: dwWeaponTable => 0x525E5A4
16:05:04 [ INFO] Found signature: dwWeaponTableIndex => 0x326C
16:05:04 [ INFO] Found signature: dwYawPtr => 0xDEE910
16:05:04 [ INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDF4380
16:05:04 [ INFO] Found signature: dwbSendPackets => 0xDD2B2
16:05:04 [ INFO] Found signature: dwppDirect3DDevice9 => 0xA62C0
16:05:04 [ INFO] Found signature: m_pStudioHdr => 0x2950
16:05:04 [ INFO] Found signature: m_yawClassPtr => 0xDEE910
16:05:04 [ INFO] Found signature: m_pitchClassPtr => 0x5239020
16:05:04 [ INFO] Found signature: interface_engine_cvar => 0x3FA9C
16:05:04 [ INFO] Found signature: convar_name_hash_table => 0x301A0
16:05:04 [ INFO] Found signature: m_bDormant => 0xED
16:05:04 [ INFO] Found signature: model_ambient_min => 0x5A1194
16:05:04 [ INFO] Found signature: set_abs_angles => 0x1E72D0
16:05:04 [ INFO] Found signature: set_abs_origin => 0x1E7110
16:05:04 [ INFO] Found signature: is_c4_owner => 0x3E69E0
16:05:04 [ INFO] Found signature: force_update_spectator_glow => 0x3D91CA
16:05:04 [ INFO] Found signature: anim_overlays => 0x2990
16:05:04 [ INFO] Found signature: m_flSpawnTime => 0x103C0
16:05:04 [ INFO] Found signature: find_hud_element => 0x3058FBD0
16:05:04 [ INFO] Found signature: m_bIsLocalPlayer => 0x3628
16:05:04 [ INFO] Finished signature scanning: 58/58 items successful
16:05:04 [ INFO] Starting netvar scanning: 94 items
16:05:04 [ INFO] Found netvar: m_ArmorValue => 0x117CC
16:05:04 [ INFO] Found netvar: m_Collision => 0x320
16:05:04 [ INFO] Found netvar: m_CollisionGroup => 0x474
16:05:04 [ INFO] Found netvar: m_Local => 0x2FCC
16:05:04 [ INFO] Found netvar: m_MoveType => 0x25B
16:05:04 [ INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
16:05:04 [ INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
16:05:04 [ INFO] Found netvar: m_aimPunchAngle => 0x303C
16:05:04 [ INFO] Found netvar: m_aimPunchAngleVel => 0x3048
16:05:04 [ INFO] Found netvar: m_bGunGameImmunity => 0x9990
16:05:04 [ INFO] Found netvar: m_bHasDefuser => 0x117DC
16:05:04 [ INFO] Found netvar: m_bHasHelmet => 0x117C0
16:05:04 [ INFO] Found netvar: m_bInReload => 0x3248
16:05:04 [ INFO] Found netvar: m_bIsDefusing => 0x997C
16:05:04 [ INFO] Found netvar: m_bIsScoped => 0x9974
16:05:04 [ INFO] Found netvar: m_bSpotted => 0x93D
16:05:04 [ INFO] Found netvar: m_bSpottedByMask => 0x980
16:05:04 [ INFO] Found netvar: m_dwBoneMatrix => 0x268C
16:05:04 [ INFO] Found netvar: m_fAccuracyPenalty => 0x3340
16:05:04 [ INFO] Found netvar: m_fFlags => 0x104
16:05:04 [ INFO] Found netvar: m_hViewModel => 0x3308
16:05:04 [ INFO] Found netvar: m_flFallbackWear => 0x31E0
16:05:04 [ INFO] Found netvar: m_flFlashDuration => 0x10470
16:05:04 [ INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
16:05:04 [ INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
16:05:04 [ INFO] Found netvar: m_hActiveWeapon => 0x2F08
16:05:04 [ INFO] Found netvar: m_hMyWeapons => 0x2F08
16:05:04 [ INFO] Found netvar: m_hObserverTarget => 0x339C
16:05:04 [ INFO] Found netvar: m_hOwner => 0x29DC
16:05:04 [ INFO] Found netvar: m_hOwnerEntity => 0x14C
16:05:04 [ INFO] Found netvar: m_iAccountID => 0x2FD8
16:05:04 [ INFO] Found netvar: m_iClip1 => 0x3274
16:05:04 [ INFO] Found netvar: m_zoomLevel => 0x33E0
16:05:04 [ INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
16:05:04 [ INFO] Found netvar: m_iCompetitiveWins => 0x1B88
16:05:04 [ INFO] Found netvar: m_iCrosshairId => 0x117DC
16:05:04 [ INFO] Found netvar: m_iEntityQuality => 0x2FBC
16:05:04 [ INFO] Found netvar: m_iFOVStart => 0x31F8
16:05:04 [ INFO] Found netvar: m_iGlowIndex => 0x10470
16:05:04 [ INFO] Found netvar: m_iHealth => 0x100
16:05:04 [ INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
16:05:04 [ INFO] Found netvar: m_iItemIDHigh => 0x2FD0
16:05:04 [ INFO] Found netvar: m_iObserverMode => 0x3388
16:05:04 [ INFO] Found netvar: m_iShotsFired => 0x103E0
16:05:04 [ INFO] Found netvar: m_iState => 0x3268
16:05:04 [ INFO] Found netvar: m_iTeamNum => 0xF4
16:05:04 [ INFO] Found netvar: m_lifeState => 0x25F
16:05:04 [ INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
16:05:04 [ INFO] Found netvar: m_nFallbackSeed => 0x31DC
16:05:04 [ INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
16:05:04 [ INFO] Found netvar: m_iDefaultFOV => 0x333C
16:05:04 [ INFO] Found netvar: m_iFOV => 0x31F4
16:05:04 [ INFO] Found netvar: m_nForceBone => 0x268C
16:05:04 [ INFO] Found netvar: m_nTickBase => 0x3440
16:05:04 [ INFO] Found netvar: m_rgflCoordinateFrame => 0x474
16:05:04 [ INFO] Found netvar: m_szCustomName => 0x304C
16:05:04 [ INFO] Found netvar: m_szLastPlaceName => 0x35C4
16:05:04 [ INFO] Found netvar: m_vecOrigin => 0x138
16:05:04 [ INFO] Found netvar: m_vecVelocity => 0x114
16:05:04 [ INFO] Found netvar: m_vecViewOffset => 0x108
16:05:04 [ INFO] Found netvar: m_viewPunchAngle => 0x3030
16:05:04 [ INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
16:05:04 [ INFO] Found netvar: m_clrRender => 0x70
16:05:04 [ INFO] Found netvar: m_bBombTicking => 0x2990
16:05:04 [ INFO] Found netvar: m_bBombDefused => 0x29C0
16:05:04 [ INFO] Found netvar: m_flC4Blow => 0x29A0
16:05:04 [ INFO] Found netvar: m_hBombDefuser => 0x29C4
16:05:04 [ INFO] Found netvar: m_flTimerLength => 0x29A4
16:05:04 [ INFO] Found netvar: m_flDefuseLength => 0x29B8
16:05:04 [ INFO] Found netvar: m_flDefuseCountDown => 0x29BC
16:05:04 [ INFO] Found netvar: m_nBombSite => 0x2994
16:05:04 [ INFO] Found netvar: cs_gamerules_data => 0x0
16:05:04 [ INFO] Found netvar: m_SurvivalRules => 0xD00
16:05:04 [ INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
16:05:04 [ INFO] Found netvar: m_bIsValveDS => 0x7C
16:05:04 [ INFO] Found netvar: m_bFreezePeriod => 0x20
16:05:04 [ INFO] Found netvar: m_bBombPlanted => 0x9A5
16:05:04 [ INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
16:05:04 [ INFO] Found netvar: m_flSimulationTime => 0x268
16:05:04 [ INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
16:05:04 [ INFO] Found netvar: m_angEyeAnglesX => 0x117D0
16:05:04 [ INFO] Found netvar: m_angEyeAnglesY => 0x117D4
16:05:04 [ INFO] Found netvar: m_flNextAttack => 0x2D80
16:05:04 [ INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
16:05:04 [ INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
16:05:04 [ INFO] Found netvar: m_bStartedArming => 0x3400
16:05:04 [ INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
16:05:04 [ INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
16:05:04 [ INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
16:05:04 [ INFO] Found netvar: m_flCustomBloomScale => 0x9E4
16:05:04 [ INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
16:05:04 [ INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
16:05:04 [ INFO] Found netvar: m_nViewModelIndex => 0x29D0
16:05:04 [ INFO] Found netvar: m_nModelIndex => 0x258
16:05:04 [ INFO] Finished netvar scanning: 94/94 items successful
16:38:17 [ INFO] Opening target process: csgo.exe
16:38:17 [ INFO] Starting signature scanning: 58 items
16:38:17 [ INFO] Found signature: dwClientState => 0x59F19C
16:38:17 [ INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
16:38:17 [ INFO] Found signature: dwClientState_IsHLTV => 0x4D48
16:38:17 [ INFO] Found signature: dwClientState_Map => 0x28C
16:38:17 [ INFO] Found signature: dwClientState_MapDirectory => 0x188
16:38:17 [ INFO] Found signature: dwClientState_MaxPlayer => 0x388
16:38:17 [ INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
16:38:17 [ INFO] Found signature: dwClientState_State => 0x108
16:38:17 [ INFO] Found signature: dwClientState_ViewAngles => 0x4D90
16:38:17 [ INFO] Found signature: clientstate_delta_ticks => 0x174
16:38:17 [ INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
16:38:17 [ INFO] Found signature: clientstate_choked_commands => 0x4D30
16:38:17 [ INFO] Found signature: clientstate_net_channel => 0x9C
16:38:17 [ INFO] Found signature: dwEntityList => 0x4DFFEF4
16:38:17 [ INFO] Found signature: dwForceAttack => 0x322DCFC
16:38:17 [ INFO] Found signature: dwForceAttack2 => 0x322DD08
16:38:17 [ INFO] Found signature: dwForceBackward => 0x322DD38
16:38:17 [ INFO] Found signature: dwForceForward => 0x322DD2C
16:38:17 [ INFO] Found signature: dwForceJump => 0x52BBC7C
16:38:17 [ INFO] Found signature: dwForceLeft => 0x322DD44
16:38:17 [ INFO] Found signature: dwForceRight => 0x322DD50
16:38:17 [ INFO] Found signature: dwGameDir => 0x63AD80
16:38:17 [ INFO] Found signature: dwGameRulesProxy => 0x532F4AC
16:38:17 [ INFO] Found signature: dwGetAllClasses => 0xE0BFDC
16:38:17 [ INFO] Found signature: dwGlobalVars => 0x59EE60
16:38:17 [ INFO] Found signature: dwGlowObjectManager => 0x535A9C8
16:38:17 [ INFO] Found signature: dwInput => 0x525D4C8
16:38:17 [ INFO] Found signature: dwInterfaceLinkList => 0x99BC84
16:38:17 [ INFO] Found signature: dwLocalPlayer => 0xDEA964
16:38:17 [ INFO] Found signature: dwMouseEnable => 0x5239128
16:38:17 [ INFO] Found signature: dwMouseEnablePtr => 0x52390F8
16:38:17 [ INFO] Found signature: dwPlayerResource => 0x322C0A0
16:38:17 [ INFO] Found signature: dwRadarBase => 0x52369CC
16:38:17 [ INFO] Found signature: dwSensitivity => 0xDEEB80
16:38:17 [ INFO] Found signature: dwSensitivityPtr => 0xDEEB80
16:38:17 [ INFO] Found signature: dwSetClanTag => 0x8DA80
16:38:17 [ INFO] Found signature: dwViewMatrix => 0x4DF0D24
16:38:17 [ INFO] Found signature: dwWeaponTable => 0x525E5A4
16:38:17 [ INFO] Found signature: dwWeaponTableIndex => 0x326C
16:38:17 [ INFO] Found signature: dwYawPtr => 0xDEE910
16:38:17 [ INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDF4380
16:38:17 [ INFO] Found signature: dwbSendPackets => 0xDD2B2
16:38:17 [ INFO] Found signature: dwppDirect3DDevice9 => 0xA62C0
16:38:17 [ INFO] Found signature: m_pStudioHdr => 0x2950
16:38:17 [ INFO] Found signature: m_yawClassPtr => 0xDEE910
16:38:17 [ INFO] Found signature: m_pitchClassPtr => 0x5239020
16:38:17 [ INFO] Found signature: interface_engine_cvar => 0x3FA9C
16:38:17 [ INFO] Found signature: convar_name_hash_table => 0x301A0
16:38:17 [ INFO] Found signature: m_bDormant => 0xED
16:38:17 [ INFO] Found signature: model_ambient_min => 0x5A1194
16:38:17 [ INFO] Found signature: set_abs_angles => 0x1E72D0
16:38:17 [ INFO] Found signature: set_abs_origin => 0x1E7110
16:38:17 [ INFO] Found signature: is_c4_owner => 0x3E69E0
16:38:17 [ INFO] Found signature: force_update_spectator_glow => 0x3D91CA
16:38:17 [ INFO] Found signature: anim_overlays => 0x2990
16:38:17 [ INFO] Found signature: m_flSpawnTime => 0x103C0
16:38:17 [ INFO] Found signature: find_hud_element => 0x3075FBD0
16:38:17 [ INFO] Found signature: m_bIsLocalPlayer => 0x3628
16:38:17 [ INFO] Finished signature scanning: 58/58 items successful
16:38:17 [ INFO] Starting netvar scanning: 94 items
16:38:17 [ INFO] Found netvar: m_ArmorValue => 0x117CC
16:38:17 [ INFO] Found netvar: m_Collision => 0x320
16:38:17 [ INFO] Found netvar: m_CollisionGroup => 0x474
16:38:17 [ INFO] Found netvar: m_Local => 0x2FCC
16:38:17 [ INFO] Found netvar: m_MoveType => 0x25B
16:38:17 [ INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
16:38:17 [ INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
16:38:17 [ INFO] Found netvar: m_aimPunchAngle => 0x303C
16:38:17 [ INFO] Found netvar: m_aimPunchAngleVel => 0x3048
16:38:17 [ INFO] Found netvar: m_bGunGameImmunity => 0x9990
16:38:17 [ INFO] Found netvar: m_bHasDefuser => 0x117DC
16:38:17 [ INFO] Found netvar: m_bHasHelmet => 0x117C0
16:38:17 [ INFO] Found netvar: m_bInReload => 0x3248
16:38:17 [ INFO] Found netvar: m_bIsDefusing => 0x997C
16:38:17 [ INFO] Found netvar: m_bIsScoped => 0x9974
16:38:17 [ INFO] Found netvar: m_bSpotted => 0x93D
16:38:17 [ INFO] Found netvar: m_bSpottedByMask => 0x980
16:38:17 [ INFO] Found netvar: m_dwBoneMatrix => 0x268C
16:38:17 [ INFO] Found netvar: m_fAccuracyPenalty => 0x3340
16:38:17 [ INFO] Found netvar: m_fFlags => 0x104
16:38:17 [ INFO] Found netvar: m_hViewModel => 0x3308
16:38:17 [ INFO] Found netvar: m_flFallbackWear => 0x31E0
16:38:17 [ INFO] Found netvar: m_flFlashDuration => 0x10470
16:38:17 [ INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
16:38:17 [ INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
16:38:17 [ INFO] Found netvar: m_hActiveWeapon => 0x2F08
16:38:17 [ INFO] Found netvar: m_hMyWeapons => 0x2F08
